6.0000000000e+00 | -0.0000000000e+00 | 9.0000000000e+00 | 2.0000000000e+01 | 6.1000000000e+01 | 2.1400000000e+02 | 7.8500000000e+02 | 2.9160000000e+03 | 1.0869000000e+04 | 4.0550000000e+04 | 
4.0000000000e+00 | -0.0000000000e+00 | 1.0000000000e+00 | -1.0000000000e+01 | -5.1000000000e+01 | -2.0400000000e+02 | -7.7500000000e+02 | -2.9060000000e+03 | -1.0859000000e+04 | -4.0540000000e+04 | 
