0.0000000000e+00 | 2.9000000000e+00 | 1.5100000000e+01 | 3.0540064167e+01 | 1.2230028217e+02 | 4.4851413035e+02 | 1.5674288928e+03 | 5.4757314240e+03 | 1.9183458908e+04 | 0.0000000000e+00 | 
0.0000000000e+00 | 1.7000000000e+00 | 5.3000000000e+00 | 2.1665064167e+01 | 5.9233468455e+01 | 2.0604361204e+02 | 7.3710197613e+02 | 2.5921888705e+03 | 9.0783062287e+03 | 0.0000000000e+00 | 
